ticker,CompanyName,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
RHI,Robert Half Inc.,Industrials,Staffing & Employment Services,56,62.48,-0.058,0.171,2.27,0.036,0.15,370.82,34.41,10.7,9.93,3.04,AVOID - Poor risk-adjusted score
ADSK,"Autodesk, Inc.",Technology,Software - Application,56,83.17,-0.007,0.055,0.5,0.006,0.0,82.93,31.05,4.57,4.53,3.02,AVOID - Poor risk-adjusted score
XPO,"XPO, Inc.",Industrials,Trucking,56,48.03,-0.023,0.128,1.02,0.021,0.04,631.11,32.43,6.14,5.97,2.95,AVOID - Poor risk-adjusted score
BAH,Booz Allen Hamilton Holding Corporation,Industrials,Consulting Services,56,44.52,-0.017,0.121,0.79,0.018,0.04,702.23,32.58,5.4,5.28,2.94,AVOID - Poor risk-adjusted score
TEAM,Atlassian Corporation,Technology,Software - Application,56,39.02,0.018,0.132,0.79,0.02,0.0,785.61,31.94,5.16,5.28,2.94,AVOID - Poor risk-adjusted score
CMA,Comerica Incorporated,Financial Services,Banks - Regional,56,27.02,0.027,0.207,0.96,0.036,0.09,905.3,34.46,5.58,5.77,2.94,AVOID - Poor risk-adjusted score
CVE,Cenovus Energy Inc.,Energy,Oil & Gas Integrated,56,43.05,0.017,0.119,0.79,0.018,0.13,725.04,34.26,5.11,5.22,2.91,AVOID - Poor risk-adjusted score
CSCO,"Cisco Systems, Inc.",Technology,Communication Equipment,56,79.76,-0.012,0.065,0.79,0.01,0.11,121.38,33.13,5.15,5.07,2.83,AVOID - Poor risk-adjusted score
JNPR,"Juniper Networks, Inc.",Technology,Communication Equipment,56,69.68,0.011,0.067,0.71,0.01,0.13,248.16,33.54,4.69,4.76,2.78,AVOID - Poor risk-adjusted score
OMC,Omnicom Group Inc.,Communication Services,Advertising Agencies,56,48.23,0.012,0.093,0.66,0.014,0.0,628.09,31.41,4.46,4.53,2.73,AVOID - Poor risk-adjusted score
KEY,KeyCorp,Financial Services,Banks - Regional,56,17.22,0.035,0.306,1.02,0.059,0.11,947.54,35.42,5.27,5.5,2.72,AVOID - Poor risk-adjusted score
ITRI,"Itron, Inc.",Technology,Scientific & Technical Instruments,56,69.2,-0.013,0.07,0.77,0.011,0.18,256.95,34.61,4.81,4.73,2.68,AVOID - Poor risk-adjusted score
COF,Capital One Financial Corporation,Financial Services,Credit Services,56,29.6,-0.233,0.682,4.57,0.154,0.13,878.84,37.57,20.19,14.89,2.67,AVOID - Poor risk-adjusted score
MS,Morgan Stanley,Financial Services,Capital Markets,56,35.63,-0.026,0.159,1.07,0.03,0.24,827.07,36.5,5.66,5.48,2.65,AVOID - Poor risk-adjusted score
TWLO,Twilio Inc.,Technology,Software - Infrastructure,56,84.11,0.006,0.046,0.48,0.006,0.15,71.16,33.72,3.89,3.92,2.64,AVOID - Poor risk-adjusted score
HSBC,HSBC Holdings plc,Financial Services,Banks - Diversified,56,30.56,-0.019,0.159,0.79,0.026,0.04,869.16,32.91,4.85,4.73,2.64,AVOID - Poor risk-adjusted score
LCID,"Lucid Group, Inc.",Consumer Cyclical,Auto Manufacturers,56,29.31,-0.034,0.202,1.22,0.042,0.24,882.21,36.62,5.92,5.67,2.55,AVOID - Poor risk-adjusted score
HON,Honeywell International Inc.,Industrials,Conglomerates,56,62.28,-0.014,0.076,0.84,0.013,0.02,372.79,31.3,4.74,4.66,2.54,AVOID - Poor risk-adjusted score
PANW,"Palo Alto Networks, Inc.",Technology,Software - Infrastructure,56,85.99,0.022,0.068,1.39,0.016,0.11,50.8,32.62,5.88,6.04,2.53,AVOID - Poor risk-adjusted score
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Auto Parts,56,66.7,0.004,0.048,0.26,0.004,0.13,295.73,33.58,3.18,3.19,2.53,AVOID - Poor risk-adjusted score
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,56,68.99,0.013,0.064,0.8,0.012,0.02,258.62,31.13,4.43,4.5,2.5,AVOID - Poor risk-adjusted score
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,56,68.86,0.02,0.075,1.15,0.017,0.2,261.93,34.59,5.19,5.32,2.48,AVOID - Poor risk-adjusted score
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,56,68.44,0.017,0.071,1.01,0.015,0.13,267.98,33.2,4.88,4.98,2.47,AVOID - Poor risk-adjusted score
DCI,"Donaldson Company, Inc.",Industrials,Specialty Industrial Machinery,56,66.61,0.012,0.063,0.77,0.012,0.05,297.88,31.82,4.19,4.25,2.4,AVOID - Poor risk-adjusted score
HPQ,HP Inc.,Technology,Computer Hardware,56,31.65,-0.022,0.145,0.91,0.029,0.0,859.07,31.46,4.58,4.46,2.33,AVOID - Poor risk-adjusted score
ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology,56,23.5,-0.031,0.213,1.07,0.046,0.11,928.55,33.99,5.0,4.81,2.32,AVOID - Poor risk-adjusted score
ORCL,Oracle Corporation,Technology,Software - Infrastructure,56,67.42,0.019,0.071,1.15,0.017,0.09,285.54,32.26,4.81,4.93,2.3,AVOID - Poor risk-adjusted score
ENSG,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities,56,56.35,0.023,0.089,1.24,0.022,0.02,485.62,30.81,4.99,5.13,2.29,AVOID - Poor risk-adjusted score
PB,"Prosperity Bancshares, Inc.",Financial Services,Banks - Regional,56,22.11,-0.246,0.779,4.51,0.204,0.13,927.91,35.52,17.22,12.5,2.27,AVOID - Poor risk-adjusted score
ALAB,"Astera Labs, Inc.",Technology,Semiconductors,56,59.81,1.417,0.699,27.39,0.458,0.42,512.61,49.32,41.79,62.65,2.21,AVOID - Too volatile
CALM,"Cal-Maine Foods, Inc.",Consumer Defensive,Farm Products,56,42.19,-0.01,0.083,0.57,0.014,0.04,738.05,31.86,3.5,3.46,2.2,AVOID - Poor risk-adjusted score
ATGE,Adtalem Global Education Inc.,Consumer Defensive,Education & Training Services,56,72.43,-0.019,0.068,1.2,0.017,0.05,210.71,31.48,4.94,4.82,2.19,AVOID - Poor risk-adjusted score
KFY,Korn Ferry,Industrials,Staffing & Employment Services,56,68.19,0.024,0.075,1.41,0.021,0.04,273.82,30.91,5.09,5.24,2.18,AVOID - Poor risk-adjusted score
DAN,Dana Incorporated,Consumer Cyclical,Auto Parts,56,32.75,0.033,0.152,1.37,0.042,0.05,850.12,31.46,4.97,5.17,2.18,AVOID - Poor risk-adjusted score
ADI,"Analog Devices, Inc.",Technology,Semiconductors,56,78.78,0.014,0.054,0.97,0.012,0.05,131.41,31.47,4.22,4.29,2.18,AVOID - Poor risk-adjusted score
MAS,Masco Corporation,Industrials,Building Products & Equipment,56,53.15,0.017,0.079,1.0,0.019,0.07,536.89,31.95,4.21,4.3,2.15,AVOID - Poor risk-adjusted score
EIX,Edison International,Utilities,Utilities - Regulated Electric,56,37.85,0.009,0.082,0.49,0.013,0.07,802.32,32.64,3.12,3.15,2.12,AVOID - Poor risk-adjusted score
CYBR,CyberArk Software Ltd.,Technology,Software - Infrastructure,56,54.19,1.405,0.72,26.77,0.494,0.05,526.04,42.68,39.01,58.48,2.11,AVOID - Too volatile
CAR,"Avis Budget Group, Inc.",Industrials,Rental & Leasing Services,56,36.42,-0.045,0.17,1.78,0.049,0.2,818.25,34.2,6.17,5.82,2.1,AVOID - Poor risk-adjusted score
SHOO,"Steven Madden, Ltd.",Consumer Cyclical,Footwear & Accessories,56,57.92,-0.511,0.684,10.0,0.173,0.2,456.41,37.25,39.6,22.65,2.06,REDUCE - Weakening position
ASGN,ASGN Incorporated,Technology,Information Technology Services,56,40.59,-0.008,0.076,0.48,0.012,0.02,759.91,31.46,3.09,3.05,2.06,AVOID - Poor risk-adjusted score
FLNC,"Fluence Energy, Inc.",Utilities,Utilities - Renewable,56,10.96,0.22,0.759,4.08,0.372,0.35,954.2,49.69,8.32,10.4,2.05,AVOID - Poor risk-adjusted score
DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,56,47.78,-0.026,0.102,1.3,0.027,0.07,637.46,31.78,4.87,4.71,2.04,AVOID - Poor risk-adjusted score
MARA,"MARA Holdings, Inc.",Financial Services,Capital Markets,56,42.33,1.153,0.731,21.8,0.515,0.05,656.21,43.03,30.96,46.35,2.03,AVOID - Too volatile
OTEX,Open Text Corporation,Technology,Software - Application,56,46.08,0.014,0.078,0.82,0.018,0.16,672.84,33.83,3.61,3.67,2.01,AVOID - Poor risk-adjusted score
FTI,TechnipFMC plc,Energy,Oil & Gas Equipment & Services,56,72.44,0.026,0.07,1.61,0.022,0.09,210.59,31.68,5.05,5.21,2.0,AVOID - Poor risk-adjusted score
VSH,"Vishay Intertechnology, Inc.",Technology,Semiconductors,56,41.22,-0.02,0.101,1.03,0.025,0.16,752.45,33.81,4.18,4.07,2.0,AVOID - Poor risk-adjusted score
PLAY,"Dave & Buster's Entertainment, Inc.",Communication Services,Entertainment,56,40.14,-0.023,0.108,1.14,0.028,0.04,767.73,31.11,4.32,4.19,1.96,AVOID - Poor risk-adjusted score
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,56,67.27,0.01,0.049,0.72,0.011,0.0,287.0,30.39,3.26,3.3,1.92,AVOID - Poor risk-adjusted score
MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,56,85.08,0.011,0.041,0.86,0.01,0.09,60.27,32.03,3.47,3.52,1.89,AVOID - Poor risk-adjusted score
VRNT,Verint Systems Inc.,Technology,Software - Infrastructure,56,48.56,0.012,0.066,0.73,0.015,0.05,621.32,31.55,3.19,3.23,1.87,AVOID - Poor risk-adjusted score
MSTR,Strategy Inc,Technology,Software - Application,56,42.58,1.226,0.703,23.63,0.555,0.05,657.82,42.19,29.95,44.86,1.82,AVOID - Too volatile
CTVA,"Corteva, Inc.",Basic Materials,Agricultural Inputs,56,74.76,0.013,0.047,0.98,0.013,0.04,181.86,30.84,3.54,3.6,1.82,AVOID - Poor risk-adjusted score
PFSI,"PennyMac Financial Services, Inc.",Financial Services,Mortgage Finance,56,22.75,-0.02,0.15,0.83,0.037,0.09,931.82,32.67,3.42,3.33,1.82,AVOID - Poor risk-adjusted score
LITE,Lumentum Holdings Inc.,Technology,Communication Equipment,56,33.8,0.735,0.587,15.5,0.459,0.18,792.23,41.24,19.84,29.26,1.77,AVOID - Too volatile
UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production,56,67.29,0.012,0.048,0.86,0.013,0.02,287.61,30.53,3.24,3.29,1.77,AVOID - Poor risk-adjusted score
ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,56,53.17,-0.017,0.069,1.06,0.02,0.04,537.55,30.81,3.68,3.6,1.75,AVOID - Poor risk-adjusted score
HES,Hess Corporation,Energy,Oil & Gas E&P,56,63.71,-0.008,0.044,0.58,0.009,0.09,344.93,32.21,2.77,2.75,1.74,AVOID - Poor risk-adjusted score
CRSP,CRISPR Therapeutics AG,Healthcare,Biotechnology,56,28.3,0.029,0.136,1.29,0.046,0.02,892.3,29.86,3.84,3.98,1.74,AVOID - Poor risk-adjusted score
AFL,Aflac Incorporated,Financial Services,Insurance - Life,56,65.48,-0.018,0.058,1.18,0.018,0.13,316.55,32.48,3.79,3.7,1.7,AVOID - Poor risk-adjusted score
CLX,The Clorox Company,Consumer Defensive,Household & Personal Products,56,53.47,0.011,0.055,0.77,0.014,0.0,530.96,30.22,2.94,2.98,1.69,AVOID - Poor risk-adjusted score
AL,Air Lease Corporation,Industrials,Rental & Leasing Services,56,20.13,-0.02,0.155,0.84,0.042,0.13,940.7,33.03,3.12,3.04,1.65,AVOID - Poor risk-adjusted score
TKR,The Timken Company,Industrials,Tools & Accessories,56,50.05,-0.016,0.066,1.02,0.02,0.02,590.55,30.3,3.3,3.24,1.6,AVOID - Poor risk-adjusted score
LUMN,"Lumen Technologies, Inc.",Communication Services,Telecom Services,56,38.79,-0.014,0.076,0.82,0.021,0.25,788.12,35.26,2.96,2.91,1.6,AVOID - Poor risk-adjusted score
BIDU,"Baidu, Inc.",Communication Services,Internet Content & Information,56,58.2,-0.009,0.045,0.68,0.012,0.02,451.86,30.56,2.63,2.6,1.55,AVOID - Poor risk-adjusted score
VTRS,Viatris Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,56,39.02,0.011,0.065,0.7,0.018,0.09,785.68,31.99,2.55,2.58,1.52,AVOID - Poor risk-adjusted score
NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,56,66.87,-0.015,0.049,1.13,0.017,0.07,293.11,31.25,3.29,3.23,1.52,AVOID - Poor risk-adjusted score
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,56,55.72,-0.009,0.046,0.69,0.012,0.13,493.79,32.68,2.56,2.53,1.49,AVOID - Poor risk-adjusted score
OMCL,"Omnicell, Inc.",Healthcare,Health Information Services,56,56.94,0.006,0.038,0.49,0.009,0.0,475.38,30.28,2.17,2.19,1.47,AVOID - Poor risk-adjusted score
DOW,Dow Inc.,Basic Materials,Chemicals,56,29.05,-0.005,0.066,0.31,0.011,0.09,883.95,32.75,1.92,1.91,1.46,AVOID - Poor risk-adjusted score
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,56,77.66,0.002,0.022,0.18,0.002,0.11,144.45,32.6,1.68,1.68,1.43,AVOID - Poor risk-adjusted score
RTX,RTX Corporation,Industrials,Aerospace & Defense,56,54.9,-0.008,0.043,0.63,0.011,0.02,507.57,30.51,2.36,2.33,1.43,AVOID - Poor risk-adjusted score
WOLF,"Wolfspeed, Inc.",Technology,Semiconductors,56,7.09,-0.101,0.674,1.99,0.281,0.15,957.16,25.03,4.78,4.19,1.4,AVOID - Poor risk-adjusted score
COHR,Coherent Corp.,Technology,Scientific & Technical Instruments,56,62.92,0.047,0.076,2.75,0.044,0.24,363.18,32.63,4.76,5.04,1.35,AVOID - Poor risk-adjusted score
NDSN,Nordson Corporation,Industrials,Specialty Industrial Machinery,56,63.16,-0.012,0.042,0.95,0.015,0.04,355.29,30.47,2.63,2.59,1.33,AVOID - Poor risk-adjusted score
RIVN,"Rivian Automotive, Inc.",Consumer Cyclical,Auto Manufacturers,56,22.72,0.026,0.123,1.21,0.053,0.02,931.88,28.71,2.79,2.88,1.3,AVOID - Poor risk-adjusted score
RY,Royal Bank of Canada,Financial Services,Banks - Diversified,56,28.74,-0.047,0.139,2.04,0.071,0.07,886.84,28.53,3.98,3.75,1.24,AVOID - Poor risk-adjusted score
RF,Regions Financial Corporation,Financial Services,Banks - Regional,56,15.2,0.023,0.154,0.95,0.062,0.22,952.52,32.75,2.34,2.41,1.24,AVOID - Poor risk-adjusted score
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,56,70.19,-0.016,0.041,1.31,0.019,0.04,240.8,30.11,2.91,2.85,1.24,AVOID - Poor risk-adjusted score
MNDY,monday.com Ltd.,Technology,Software - Application,56,75.68,-0.843,0.595,17.66,0.233,0.13,209.86,27.07,45.03,23.17,1.24,REDUCE - Weakening position
WDC,Western Digital Corporation,Technology,Computer Hardware,56,24.74,0.023,0.105,1.14,0.046,0.15,921.71,31.43,2.59,2.67,1.24,AVOID - Poor risk-adjusted score
TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,56,70.2,-0.01,0.033,0.86,0.012,0.11,240.0,31.94,2.31,2.29,1.23,AVOID - Poor risk-adjusted score
R,"Ryder System, Inc.",Industrials,Rental & Leasing Services,56,38.72,0.016,0.063,1.04,0.027,0.04,789.39,29.93,2.43,2.48,1.22,AVOID - Poor risk-adjusted score
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets,56,39.4,0.073,0.123,3.35,0.085,0.02,778.54,25.55,4.85,5.29,1.21,AVOID - Poor risk-adjusted score
KEX,Kirby Corporation,Industrials,Marine Shipping,56,22.83,-0.082,0.224,2.81,0.123,0.22,928.88,28.75,5.11,4.59,1.2,AVOID - Poor risk-adjusted score
EWBC,"East West Bancorp, Inc.",Financial Services,Banks - Regional,56,30.93,-0.02,0.083,1.1,0.036,0.13,865.23,31.48,2.58,2.52,1.2,AVOID - Poor risk-adjusted score
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,56,16.24,-0.02,0.14,0.88,0.054,0.13,949.77,31.31,2.28,2.22,1.18,AVOID - Poor risk-adjusted score
MDT,Medtronic plc,Healthcare,Medical Devices,56,65.6,0.018,0.04,1.44,0.022,0.04,314.07,29.72,2.61,2.66,1.09,AVOID - Poor risk-adjusted score
TAP,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,56,43.3,0.008,0.041,0.66,0.015,0.05,721.45,30.81,1.78,1.8,1.08,AVOID - Poor risk-adjusted score
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,56,86.11,0.007,0.021,0.76,0.009,0.13,50.14,32.3,1.84,1.86,1.05,AVOID - Poor risk-adjusted score
JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,56,49.98,-0.013,0.042,1.03,0.021,0.07,592.29,30.66,2.1,2.06,1.02,AVOID - Poor risk-adjusted score
DHR,Danaher Corporation,Healthcare,Diagnostics & Research,56,66.09,-0.013,0.034,1.17,0.018,0.11,306.02,31.42,2.24,2.2,1.01,AVOID - Poor risk-adjusted score
STT,State Street Corporation,Financial Services,Asset Management,56,28.71,-0.014,0.066,0.85,0.03,0.13,888.59,31.56,1.9,1.87,1.01,AVOID - Poor risk-adjusted score
UTHR,United Therapeutics Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,56,69.95,-1.301,0.73,24.61,0.352,0.24,326.98,26.64,51.09,25.62,1.0,SELL - Reliable downtrend
RRC,Range Resources Corporation,Energy,Oil & Gas E&P,56,63.97,0.015,0.035,1.31,0.021,0.11,341.46,31.19,2.27,2.31,1.0,AVOID - Poor risk-adjusted score
U,Unity Software Inc.,Technology,Software - Application,56,60.49,-0.66,0.486,15.3,0.253,0.07,412.66,20.75,29.42,15.75,0.97,REDUCE - Weakening position
TEVA,Teva Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,56,43.44,0.005,0.032,0.43,0.01,0.18,719.46,33.6,1.38,1.39,0.97,AVOID - Poor risk-adjusted score
MTG,MGIC Investment Corporation,Financial Services,Insurance - Specialty,56,75.51,0.012,0.028,1.19,0.016,0.16,172.32,32.52,2.08,2.11,0.96,AVOID - Poor risk-adjusted score
BYD,Boyd Gaming Corporation,Consumer Cyclical,Resorts & Casinos,56,55.58,0.009,0.032,0.86,0.015,0.04,495.48,30.14,1.77,1.79,0.96,AVOID - Poor risk-adjusted score
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,56,71.14,0.038,0.048,2.76,0.039,0.09,229.09,29.4,3.45,3.61,0.96,AVOID - Poor risk-adjusted score
PPBI,"Pacific Premier Bancorp, Inc.",Financial Services,Banks - Regional,56,23.39,-0.016,0.079,0.9,0.038,0.02,928.59,28.9,1.85,1.81,0.96,AVOID - Poor risk-adjusted score
PH,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery,56,69.86,-0.009,0.026,0.89,0.013,0.0,245.64,29.51,1.82,1.8,0.95,AVOID - Poor risk-adjusted score
MRCY,"Mercury Systems, Inc.",Industrials,Aerospace & Defense,56,72.35,-0.011,0.027,1.08,0.015,0.07,211.46,30.78,1.97,1.94,0.93,AVOID - Poor risk-adjusted score
GME,GameStop Corp.,Consumer Cyclical,Specialty Retail,56,66.12,-0.017,0.035,1.47,0.022,0.05,306.02,29.93,2.34,2.29,0.93,AVOID - Poor risk-adjusted score
OGN,Organon & Co.,Healthcare,Drug Manufacturers - General,56,43.58,0.004,0.028,0.35,0.008,0.05,717.12,31.14,1.23,1.24,0.92,AVOID - Poor risk-adjusted score
ALK,"Alaska Air Group, Inc.",Industrials,Airlines,56,45.82,0.01,0.036,0.83,0.018,0.07,677.52,30.72,1.65,1.67,0.91,AVOID - Poor risk-adjusted score
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,56,62.88,0.008,0.026,0.8,0.013,0.04,360.96,30.22,1.62,1.63,0.91,AVOID - Poor risk-adjusted score
FMC,FMC Corporation,Basic Materials,Agricultural Inputs,56,40.76,-0.011,0.042,0.85,0.021,0.04,757.27,29.88,1.7,1.68,0.9,AVOID - Poor risk-adjusted score
SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,56,59.44,-0.01,0.03,0.97,0.016,0.05,428.55,30.36,1.79,1.77,0.9,AVOID - Poor risk-adjusted score
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,56,63.9,0.008,0.025,0.81,0.013,0.09,341.2,31.3,1.6,1.61,0.89,AVOID - Poor risk-adjusted score
ACLS,"Axcelis Technologies, Inc.",Technology,Semiconductor Equipment & Materials,56,76.53,0.004,0.017,0.47,0.006,0.05,160.11,30.97,1.27,1.28,0.87,AVOID - Poor risk-adjusted score
AVGO,Broadcom Inc.,Technology,Semiconductors,56,76.89,0.007,0.02,0.8,0.01,0.11,155.16,31.74,1.54,1.55,0.86,AVOID - Poor risk-adjusted score
IQ,"iQIYI, Inc.",Communication Services,Entertainment,56,40.5,0.007,0.034,0.65,0.016,0.13,762.25,31.97,1.37,1.38,0.84,AVOID - Poor risk-adjusted score
SNV,Synovus Financial Corp.,Financial Services,Banks - Regional,56,30.45,-0.017,0.06,1.13,0.037,0.07,870.52,29.54,1.82,1.78,0.84,AVOID - Poor risk-adjusted score
TGT,Target Corporation,Consumer Defensive,Discount Stores,56,40.36,0.008,0.034,0.69,0.017,0.02,764.14,29.66,1.37,1.38,0.82,AVOID - Poor risk-adjusted score
KBH,KB Home,Consumer Cyclical,Residential Construction,56,46.03,-0.01,0.034,0.91,0.02,0.11,673.91,31.24,1.58,1.56,0.82,AVOID - Poor risk-adjusted score
RACE,Ferrari N.V.,Consumer Cyclical,Auto Manufacturers,56,77.86,-0.114,0.088,6.23,0.08,0.11,147.55,26.83,6.87,5.91,0.82,AVOID - Poor risk-adjusted score
PACB,"Pacific Biosciences of California, Inc.",Healthcare,Medical Devices,56,18.46,0.014,0.077,0.79,0.043,0.13,944.38,30.56,1.42,1.44,0.81,AVOID - Poor risk-adjusted score
STNG,Scorpio Tankers Inc.,Energy,Oil & Gas Midstream,56,61.51,0.005,0.02,0.55,0.009,0.07,387.18,31.16,1.21,1.22,0.79,AVOID - Poor risk-adjusted score
FOXA,Fox Corporation,Communication Services,Entertainment,56,72.03,-0.007,0.019,0.76,0.011,0.05,215.39,30.62,1.4,1.38,0.79,AVOID - Poor risk-adjusted score
MAR,"Marriott International, Inc.",Consumer Cyclical,Lodging,56,64.97,-0.007,0.022,0.81,0.012,0.0,323.45,29.42,1.45,1.43,0.79,AVOID - Poor risk-adjusted score
CAKE,The Cheesecake Factory Incorporated,Consumer Cyclical,Restaurants,56,45.44,-0.013,0.036,1.08,0.024,0.02,685.2,29.08,1.63,1.61,0.77,AVOID - Poor risk-adjusted score
BCS,Barclays PLC,Financial Services,Banks - Diversified,56,31.78,-0.008,0.039,0.67,0.021,0.05,858.02,30.16,1.24,1.23,0.74,AVOID - Poor risk-adjusted score
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,56,27.75,-0.015,0.054,1.06,0.038,0.13,898.95,30.36,1.5,1.47,0.71,AVOID - Poor risk-adjusted score
ARCC,Ares Capital Corporation,Financial Services,Asset Management,56,20.37,-0.005,0.046,0.35,0.017,0.02,939.57,30.06,0.95,0.94,0.7,AVOID - Poor risk-adjusted score
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,56,53.05,-0.01,0.027,1.0,0.019,0.02,538.3,29.28,1.43,1.41,0.7,AVOID - Poor risk-adjusted score
DEO,Diageo plc,Consumer Defensive,Beverages - Wineries & Distilleries,56,55.29,-0.006,0.021,0.64,0.012,0.16,501.3,32.73,1.14,1.13,0.69,AVOID - Poor risk-adjusted score
AIZ,"Assurant, Inc.",Financial Services,Insurance - Property & Casualty,56,58.22,-0.021,0.035,1.83,0.031,0.04,450.98,28.63,2.01,1.96,0.69,AVOID - Poor risk-adjusted score
MCHP,Microchip Technology Incorporated,Technology,Semiconductors,56,59.42,-0.012,0.025,1.21,0.02,0.02,429.16,29.09,1.51,1.49,0.67,AVOID - Poor risk-adjusted score
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,56,65.54,-0.006,0.018,0.77,0.012,0.2,314.25,33.36,1.17,1.16,0.66,AVOID - Poor risk-adjusted score
CMS,CMS Energy Corporation,Utilities,Utilities - Regulated Electric,56,47.44,-0.007,0.024,0.72,0.015,0.09,642.96,31.02,1.14,1.13,0.66,AVOID - Poor risk-adjusted score
BMO,Bank of Montreal,Financial Services,Banks - Diversified,56,27.03,-0.013,0.048,0.99,0.037,0.02,905.21,28.14,1.3,1.28,0.64,AVOID - Poor risk-adjusted score
ARCB,ArcBest Corporation,Industrials,Trucking,56,37.68,0.011,0.033,0.98,0.026,0.0,803.84,28.39,1.24,1.26,0.64,AVOID - Poor risk-adjusted score
CLF,Cleveland-Cliffs Inc.,Basic Materials,Steel,56,18.97,-0.607,0.748,11.33,0.597,0.05,913.04,23.55,14.2,7.75,0.63,SELL - Reliable downtrend
CAVA,"CAVA Group, Inc.",Consumer Cyclical,Restaurants,56,74.35,-0.097,0.067,6.06,0.082,0.11,188.89,26.05,5.01,4.42,0.63,AVOID - Poor risk-adjusted score
NBIS,Nebius Group N.V.,Communication Services,Internet Content & Information,56,44.26,0.025,0.038,2.05,0.046,0.05,703.21,27.62,1.7,1.75,0.58,AVOID - Poor risk-adjusted score
OZK,Bank OZK,Financial Services,Banks - Regional,56,27.21,0.009,0.036,0.76,0.028,0.02,904.09,28.65,0.99,1.0,0.57,AVOID - Poor risk-adjusted score
VYX,NCR Voyix Corporation,Technology,Information Technology Services,56,35.91,-0.017,0.039,1.4,0.039,0.02,823.88,27.62,1.4,1.37,0.57,AVOID - Poor risk-adjusted score
ALV,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,56,51.49,0.007,0.02,0.81,0.016,0.18,566.77,32.66,1.02,1.03,0.57,AVOID - Poor risk-adjusted score
STM,STMicroelectronics N.V.,Technology,Semiconductors,56,63.91,0.008,0.017,0.96,0.015,0.02,341.27,29.38,1.09,1.1,0.56,AVOID - Poor risk-adjusted score
SYK,Stryker Corporation,Healthcare,Medical Devices,56,72.04,0.005,0.013,0.7,0.01,0.02,214.38,29.77,0.93,0.93,0.55,AVOID - Poor risk-adjusted score
SLB,Schlumberger Limited,Energy,Oil & Gas Equipment & Services,56,53.74,-0.005,0.016,0.59,0.011,0.09,526.25,31.21,0.88,0.87,0.55,AVOID - Poor risk-adjusted score
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,56,30.01,-0.01,0.034,0.9,0.03,0.09,874.52,29.84,1.03,1.02,0.53,AVOID - Poor risk-adjusted score
OLED,Universal Display Corporation,Technology,Electronic Components,56,83.54,-0.004,0.01,0.6,0.007,0.2,78.55,33.59,0.84,0.84,0.52,AVOID - Poor risk-adjusted score
PCG,PG&E Corporation,Utilities,Utilities - Regulated Electric,56,37.88,-0.006,0.022,0.66,0.017,0.04,801.89,29.64,0.83,0.83,0.5,AVOID - Poor risk-adjusted score
LU,Lufax Holding Ltd,Financial Services,Credit Services,56,57.3,-0.007,0.016,0.91,0.016,0.05,468.18,29.98,0.92,0.91,0.48,AVOID - Poor risk-adjusted score
JEF,Jefferies Financial Group Inc.,Financial Services,Capital Markets,56,18.72,-0.04,0.086,2.21,0.118,0.2,943.84,24.78,1.62,1.54,0.48,AVOID - Poor risk-adjusted score
