ticker,CompanyName,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
KMX,"CarMax, Inc.",Consumer Cyclical,Auto & Truck Dealerships,58,36.54,0.014,0.134,0.64,0.017,0.09,817.86,34.02,4.88,4.97,3.03,AVOID - Poor risk-adjusted score
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,58,69.0,0.013,0.076,0.79,0.011,0.05,258.19,32.18,5.23,5.31,2.96,AVOID - Poor risk-adjusted score
MS,Morgan Stanley,Financial Services,Capital Markets,58,35.6,-0.027,0.177,1.06,0.03,0.19,827.31,36.2,6.31,6.1,2.96,AVOID - Poor risk-adjusted score
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,58,46.72,0.013,0.104,0.67,0.014,0.04,659.0,32.39,4.85,4.93,2.96,AVOID - Poor risk-adjusted score
MA,Mastercard Incorporated,Financial Services,Credit Services,58,77.68,0.012,0.066,0.8,0.01,0.0,144.9,30.96,5.14,5.22,2.9,AVOID - Poor risk-adjusted score
TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,58,70.13,-0.016,0.081,0.93,0.013,0.11,241.1,33.21,5.67,5.56,2.89,AVOID - Poor risk-adjusted score
DAN,Dana Incorporated,Consumer Cyclical,Auto Parts,58,32.83,0.037,0.196,1.4,0.043,0.09,849.53,33.37,6.43,6.73,2.8,AVOID - Poor risk-adjusted score
ENSG,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities,58,56.38,0.024,0.107,1.24,0.022,0.02,484.98,31.38,6.05,6.23,2.79,AVOID - Poor risk-adjusted score
MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,58,85.11,0.013,0.06,0.86,0.01,0.12,60.14,33.25,5.12,5.2,2.79,AVOID - Poor risk-adjusted score
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,58,62.96,-0.012,0.077,0.72,0.011,0.04,359.43,31.88,4.87,4.79,2.79,AVOID - Poor risk-adjusted score
SNOW,Snowflake Inc.,Technology,Software - Application,58,44.81,-0.018,0.119,0.9,0.02,0.05,696.95,32.61,5.32,5.2,2.74,AVOID - Poor risk-adjusted score
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,58,68.46,0.017,0.078,1.0,0.015,0.12,267.62,33.34,5.33,5.44,2.72,AVOID - Poor risk-adjusted score
COF,Capital One Financial Corporation,Financial Services,Credit Services,58,29.42,-0.228,0.691,4.58,0.156,0.12,880.4,37.61,20.33,15.1,2.7,AVOID - Poor risk-adjusted score
FTI,TechnipFMC plc,Energy,Oil & Gas Equipment & Services,58,72.5,0.029,0.092,1.61,0.022,0.05,209.86,31.6,6.7,6.95,2.66,AVOID - Poor risk-adjusted score
MAS,Masco Corporation,Industrials,Building Products & Equipment,58,53.18,0.018,0.097,0.99,0.019,0.11,536.38,33.15,5.16,5.28,2.65,AVOID - Poor risk-adjusted score
KEY,KeyCorp,Financial Services,Banks - Regional,58,17.23,0.033,0.294,1.01,0.058,0.11,947.45,35.09,5.07,5.28,2.63,AVOID - Poor risk-adjusted score
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,58,55.68,-0.012,0.081,0.71,0.013,0.16,494.36,34.32,4.53,4.46,2.61,AVOID - Poor risk-adjusted score
VSH,"Vishay Intertechnology, Inc.",Technology,Semiconductors,58,41.18,-0.022,0.129,1.04,0.025,0.12,752.88,33.81,5.31,5.17,2.54,AVOID - Poor risk-adjusted score
D,"Dominion Energy, Inc.",Utilities,Utilities - Regulated Electric,58,46.78,0.017,0.099,0.88,0.019,0.05,657.17,32.13,4.63,4.72,2.51,AVOID - Poor risk-adjusted score
VRNT,Verint Systems Inc.,Technology,Software - Infrastructure,58,48.58,0.013,0.088,0.74,0.015,0.09,620.79,32.88,4.28,4.35,2.5,AVOID - Poor risk-adjusted score
XRX,Xerox Holdings Corporation,Technology,Information Technology Services,58,22.99,0.014,0.167,0.58,0.025,0.05,931.26,33.51,3.83,3.9,2.46,AVOID - Poor risk-adjusted score
WWD,"Woodward, Inc.",Industrials,Aerospace & Defense,58,71.57,0.015,0.067,0.98,0.014,0.05,220.98,31.69,4.78,4.87,2.46,AVOID - Poor risk-adjusted score
OTEX,Open Text Corporation,Technology,Software - Application,58,46.1,0.015,0.095,0.82,0.018,0.12,672.14,33.54,4.39,4.48,2.46,AVOID - Poor risk-adjusted score
A,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,58,74.39,-0.011,0.06,0.79,0.011,0.04,185.34,31.43,4.43,4.37,2.45,AVOID - Poor risk-adjusted score
TEVA,Teva Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,58,43.48,0.008,0.08,0.46,0.011,0.18,718.67,34.85,3.47,3.51,2.4,AVOID - Poor risk-adjusted score
RTX,RTX Corporation,Industrials,Aerospace & Defense,58,54.87,-0.01,0.071,0.64,0.012,0.04,508.0,31.67,3.9,3.85,2.35,AVOID - Poor risk-adjusted score
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,Biotechnology,58,83.96,0.01,0.049,0.76,0.009,0.05,73.98,31.6,4.09,4.14,2.35,AVOID - Poor risk-adjusted score
CTVA,"Corteva, Inc.",Basic Materials,Agricultural Inputs,58,74.78,0.014,0.059,0.97,0.013,0.04,181.53,31.18,4.41,4.48,2.28,AVOID - Poor risk-adjusted score
ALAB,"Astera Labs, Inc.",Technology,Semiconductors,58,61.18,1.411,0.719,27.86,0.455,0.4,495.03,49.63,43.97,65.92,2.28,AVOID - Too volatile
PB,"Prosperity Bancshares, Inc.",Financial Services,Banks - Regional,58,21.94,-0.239,0.782,4.53,0.206,0.16,928.55,35.98,17.16,12.56,2.27,AVOID - Poor risk-adjusted score
JNPR,Unknown,Unknown,Unknown,57,69.68,0.01,0.055,0.71,0.01,0.14,248.21,33.48,3.81,3.86,2.26,AVOID - Poor risk-adjusted score
PLAY,"Dave & Buster's Entertainment, Inc.",Communication Services,Entertainment,58,40.11,-0.024,0.123,1.13,0.028,0.07,768.28,32.28,4.95,4.8,2.25,AVOID - Poor risk-adjusted score
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,58,71.49,0.069,0.123,3.29,0.046,0.12,224.88,31.56,8.81,9.56,2.23,AVOID - Poor risk-adjusted score
STNG,Scorpio Tankers Inc.,Energy,Oil & Gas Midstream,58,61.55,0.008,0.056,0.57,0.009,0.11,386.33,32.84,3.43,3.46,2.2,AVOID - Poor risk-adjusted score
EIX,Edison International,Utilities,Utilities - Regulated Electric,58,37.85,0.008,0.084,0.48,0.013,0.11,802.22,33.36,3.19,3.23,2.18,AVOID - Poor risk-adjusted score
CYBR,CyberArk Software Ltd.,Technology,Software - Infrastructure,58,55.31,1.376,0.73,26.96,0.487,0.05,509.48,42.96,40.39,60.54,2.17,AVOID - Too volatile
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,58,68.85,0.017,0.065,1.13,0.016,0.23,261.86,34.86,4.45,4.55,2.13,AVOID - Poor risk-adjusted score
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Auto Parts,58,66.7,0.003,0.04,0.26,0.004,0.12,295.62,33.26,2.66,2.67,2.12,AVOID - Poor risk-adjusted score
HES,Hess Corporation,Energy,Oil & Gas E&P,58,63.7,-0.008,0.053,0.58,0.009,0.12,344.98,33.14,3.38,3.34,2.12,AVOID - Poor risk-adjusted score
FLNC,"Fluence Energy, Inc.",Utilities,Utilities - Renewable,58,11.18,0.221,0.779,4.19,0.374,0.3,953.88,49.34,8.71,10.9,2.1,AVOID - Poor risk-adjusted score
MARA,"MARA Holdings, Inc.",Financial Services,Capital Markets,58,43.26,1.131,0.742,21.98,0.508,0.05,642.21,43.32,32.11,48.05,2.09,AVOID - Too volatile
SHOO,"Steven Madden, Ltd.",Consumer Cyclical,Footwear & Accessories,58,57.54,-0.497,0.691,10.02,0.174,0.19,462.79,37.18,39.76,22.93,2.08,REDUCE - Weakening position
CAR,"Avis Budget Group, Inc.",Industrials,Rental & Leasing Services,58,36.41,-0.042,0.161,1.75,0.048,0.23,818.52,34.59,5.86,5.56,2.02,AVOID - Poor risk-adjusted score
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,58,52.95,-0.019,0.082,1.12,0.021,0.02,540.07,30.7,4.36,4.26,2.01,AVOID - Poor risk-adjusted score
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,58,70.13,-0.02,0.066,1.31,0.019,0.07,241.57,31.5,4.61,4.49,1.94,AVOID - Poor risk-adjusted score
AFL,Aflac Incorporated,Financial Services,Insurance - Life,58,65.46,-0.018,0.065,1.16,0.018,0.12,316.38,32.62,4.25,4.15,1.92,AVOID - Poor risk-adjusted score
RIVN,"Rivian Automotive, Inc.",Consumer Cyclical,Auto Manufacturers,58,22.81,0.033,0.184,1.29,0.057,0.02,931.34,30.2,4.19,4.37,1.9,AVOID - Poor risk-adjusted score
MSTR,Strategy Inc,Technology,Software - Application,58,43.68,1.214,0.72,23.94,0.548,0.05,641.47,42.66,31.46,47.12,1.89,AVOID - Too volatile
KFY,Korn Ferry,Industrials,Staffing & Employment Services,58,68.19,0.021,0.064,1.38,0.02,0.05,273.83,30.95,4.37,4.49,1.88,AVOID - Poor risk-adjusted score
LITE,Lumentum Holdings Inc.,Technology,Communication Equipment,58,34.79,0.76,0.624,16.11,0.463,0.14,777.53,41.53,21.71,32.09,1.88,AVOID - Too volatile
PFSI,"PennyMac Financial Services, Inc.",Financial Services,Mortgage Finance,58,22.73,-0.019,0.154,0.82,0.036,0.09,931.76,32.75,3.49,3.41,1.87,AVOID - Poor risk-adjusted score
BIDU,"Baidu, Inc.",Communication Services,Internet Content & Information,58,58.19,-0.009,0.052,0.67,0.011,0.02,452.1,30.77,3.04,3.01,1.8,AVOID - Poor risk-adjusted score
DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,58,47.78,-0.023,0.088,1.28,0.027,0.07,637.14,31.35,4.19,4.07,1.78,AVOID - Poor risk-adjusted score
ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,58,53.17,-0.016,0.07,1.04,0.02,0.04,537.72,30.83,3.7,3.62,1.77,AVOID - Poor risk-adjusted score
OMCL,"Omnicell, Inc.",Healthcare,Health Information Services,58,56.95,0.006,0.045,0.49,0.009,0.0,475.33,30.51,2.59,2.61,1.76,AVOID - Poor risk-adjusted score
ALK,"Alaska Air Group, Inc.",Industrials,Airlines,58,45.87,0.013,0.068,0.85,0.019,0.04,676.22,30.89,3.14,3.19,1.72,AVOID - Poor risk-adjusted score
VTRS,Viatris Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,58,39.03,0.011,0.072,0.69,0.018,0.12,785.57,32.87,2.82,2.86,1.7,AVOID - Poor risk-adjusted score
NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,58,66.86,-0.015,0.054,1.11,0.017,0.07,293.16,31.36,3.59,3.52,1.67,AVOID - Poor risk-adjusted score
CALM,"Cal-Maine Foods, Inc.",Consumer Defensive,Farm Products,58,42.2,-0.008,0.062,0.57,0.013,0.0,737.74,30.52,2.62,2.59,1.65,AVOID - Poor risk-adjusted score
TWLO,Twilio Inc.,Technology,Software - Infrastructure,58,84.1,0.005,0.028,0.48,0.006,0.14,71.26,33.09,2.37,2.39,1.62,AVOID - Poor risk-adjusted score
JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,58,49.94,-0.016,0.066,1.03,0.021,0.07,593.1,31.3,3.28,3.21,1.58,AVOID - Poor risk-adjusted score
CLX,The Clorox Company,Consumer Defensive,Household & Personal Products,58,53.47,0.01,0.049,0.75,0.014,0.04,530.97,30.76,2.6,2.64,1.5,AVOID - Poor risk-adjusted score
CRSP,CRISPR Therapeutics AG,Healthcare,Biotechnology,58,28.29,0.026,0.113,1.27,0.045,0.05,892.34,29.95,3.2,3.3,1.45,AVOID - Poor risk-adjusted score
RF,Regions Financial Corporation,Financial Services,Banks - Regional,58,15.22,0.024,0.176,0.94,0.062,0.21,952.34,33.29,2.68,2.76,1.42,AVOID - Poor risk-adjusted score
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,58,16.22,-0.021,0.162,0.88,0.054,0.14,949.81,32.24,2.63,2.56,1.36,AVOID - Poor risk-adjusted score
MAR,"Marriott International, Inc.",Consumer Cyclical,Lodging,58,64.94,-0.009,0.038,0.81,0.012,0.0,323.59,29.9,2.48,2.45,1.35,AVOID - Poor risk-adjusted score
DUOL,"Duolingo, Inc.",Technology,Software - Application,58,92.83,-0.009,0.027,0.86,0.009,0.42,13.48,38.31,2.54,2.52,1.35,AVOID - Poor risk-adjusted score
FOXA,Fox Corporation,Communication Services,Entertainment,58,72.01,-0.008,0.033,0.75,0.01,0.02,215.62,30.3,2.38,2.36,1.34,AVOID - Poor risk-adjusted score
CSX,CSX Corporation,Industrials,Railroads,58,57.65,-0.011,0.044,0.85,0.015,0.04,463.03,30.54,2.52,2.48,1.34,AVOID - Poor risk-adjusted score
WDC,Western Digital Corporation,Technology,Computer Hardware,58,24.76,0.023,0.111,1.13,0.046,0.18,921.62,32.29,2.76,2.84,1.33,AVOID - Poor risk-adjusted score
BCS,Barclays PLC,Financial Services,Banks - Diversified,58,31.74,-0.011,0.072,0.68,0.021,0.02,858.31,30.35,2.27,2.24,1.33,AVOID - Poor risk-adjusted score
STT,State Street Corporation,Financial Services,Asset Management,58,28.69,-0.015,0.087,0.85,0.03,0.09,888.88,31.41,2.5,2.46,1.33,AVOID - Poor risk-adjusted score
WOLF,"Wolfspeed, Inc.",Technology,Semiconductors,58,6.9,-0.11,0.701,2.2,0.319,0.18,957.09,24.54,4.84,4.19,1.31,AVOID - Poor risk-adjusted score
TKR,The Timken Company,Industrials,Tools & Accessories,58,50.06,-0.014,0.054,1.0,0.02,0.02,590.45,29.95,2.68,2.63,1.31,AVOID - Poor risk-adjusted score
AL,Air Lease Corporation,Industrials,Rental & Leasing Services,58,20.15,-0.017,0.121,0.83,0.041,0.09,940.52,31.26,2.43,2.38,1.3,AVOID - Poor risk-adjusted score
EWBC,"East West Bancorp, Inc.",Financial Services,Banks - Regional,58,30.92,-0.019,0.09,1.09,0.035,0.12,865.36,31.62,2.77,2.7,1.29,AVOID - Poor risk-adjusted score
PH,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery,58,69.85,-0.01,0.034,0.88,0.013,0.04,245.76,30.46,2.37,2.34,1.25,AVOID - Poor risk-adjusted score
IQ,"iQIYI, Inc.",Communication Services,Entertainment,58,40.52,0.009,0.05,0.64,0.016,0.16,761.66,33.08,2.04,2.06,1.25,AVOID - Poor risk-adjusted score
ASGN,ASGN Incorporated,Technology,Information Technology Services,58,40.6,-0.006,0.046,0.48,0.012,0.02,759.52,30.55,1.86,1.84,1.25,AVOID - Poor risk-adjusted score
MNDY,monday.com Ltd.,Technology,Software - Application,58,74.63,-0.863,0.629,18.22,0.244,0.12,226.14,26.93,46.97,24.11,1.25,REDUCE - Weakening position
MTG,MGIC Investment Corporation,Financial Services,Insurance - Specialty,58,75.53,0.013,0.035,1.18,0.016,0.16,172.1,32.65,2.64,2.69,1.24,AVOID - Poor risk-adjusted score
CAKE,The Cheesecake Factory Incorporated,Consumer Cyclical,Restaurants,58,45.4,-0.015,0.058,1.08,0.024,0.02,685.74,29.7,2.62,2.57,1.23,AVOID - Poor risk-adjusted score
MCHP,Microchip Technology Incorporated,Technology,Semiconductors,58,59.37,-0.015,0.045,1.21,0.02,0.02,430.0,29.67,2.7,2.65,1.2,AVOID - Poor risk-adjusted score
ARCC,Ares Capital Corporation,Financial Services,Asset Management,58,20.35,-0.006,0.08,0.35,0.017,0.02,939.53,31.0,1.62,1.61,1.19,AVOID - Poor risk-adjusted score
KEX,Kirby Corporation,Industrials,Marine Shipping,58,22.8,-0.077,0.217,2.77,0.122,0.25,928.98,29.27,4.95,4.48,1.19,AVOID - Poor risk-adjusted score
DOW,Dow Inc.,Basic Materials,Chemicals,58,29.06,-0.004,0.052,0.3,0.01,0.05,883.84,31.58,1.52,1.51,1.16,AVOID - Poor risk-adjusted score
SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,58,59.42,-0.011,0.038,0.96,0.016,0.05,428.81,30.58,2.27,2.24,1.14,AVOID - Poor risk-adjusted score
PACB,"Pacific Biosciences of California, Inc.",Healthcare,Medical Devices,58,18.5,0.016,0.109,0.8,0.043,0.11,944.22,31.04,2.01,2.05,1.14,AVOID - Poor risk-adjusted score
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,58,67.25,0.007,0.028,0.71,0.011,0.0,287.1,29.79,1.9,1.92,1.12,AVOID - Poor risk-adjusted score
UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production,58,67.27,0.009,0.031,0.85,0.013,0.02,287.64,30.01,2.05,2.08,1.12,AVOID - Poor risk-adjusted score
ATGE,Adtalem Global Education Inc.,Consumer Defensive,Education & Training Services,58,72.47,-0.013,0.034,1.2,0.017,0.02,210.12,29.73,2.49,2.45,1.11,AVOID - Poor risk-adjusted score
R,"Ryder System, Inc.",Industrials,Rental & Leasing Services,58,38.71,0.014,0.052,1.02,0.026,0.0,789.53,28.92,2.01,2.04,1.01,AVOID - Poor risk-adjusted score
ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology,58,23.57,-0.02,0.093,1.12,0.048,0.14,928.1,30.83,2.19,2.13,1.01,AVOID - Poor risk-adjusted score
U,Unity Software Inc.,Technology,Software - Application,58,59.71,-0.672,0.521,15.59,0.261,0.04,426.17,20.21,31.11,16.6,1.0,REDUCE - Weakening position
UTHR,United Therapeutics Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,58,69.03,-1.264,0.735,24.68,0.357,0.23,340.52,26.62,50.74,25.46,0.99,SELL - Reliable downtrend
HPQ,HP Inc.,Technology,Computer Hardware,58,31.7,-0.014,0.062,0.94,0.03,0.04,858.64,29.57,1.95,1.92,0.99,AVOID - Poor risk-adjusted score
DHR,Danaher Corporation,Healthcare,Diagnostics & Research,58,66.09,-0.012,0.032,1.15,0.017,0.07,305.88,30.62,2.12,2.09,0.97,AVOID - Poor risk-adjusted score
HAIN,"The Hain Celestial Group, Inc.",Consumer Defensive,Packaged Foods,58,26.41,0.005,0.05,0.38,0.014,0.0,910.78,30.08,1.32,1.33,0.97,AVOID - Poor risk-adjusted score
CMS,CMS Energy Corporation,Utilities,Utilities - Regulated Electric,58,47.42,-0.008,0.035,0.71,0.015,0.09,643.1,31.3,1.67,1.65,0.96,AVOID - Poor risk-adjusted score
BALL,Ball Corporation,Consumer Cyclical,Packaging & Containers,58,41.78,-0.015,0.048,1.13,0.027,0.05,743.24,29.8,2.01,1.97,0.93,AVOID - Poor risk-adjusted score
VYX,NCR Voyix Corporation,Technology,Information Technology Services,58,35.85,-0.021,0.064,1.41,0.039,0.02,824.4,28.32,2.29,2.23,0.92,AVOID - Poor risk-adjusted score
GME,GameStop Corp.,Consumer Cyclical,Specialty Retail,58,66.11,-0.016,0.035,1.44,0.022,0.05,305.95,29.91,2.3,2.26,0.92,AVOID - Poor risk-adjusted score
LUMN,"Lumen Technologies, Inc.",Communication Services,Telecom Services,58,38.82,-0.01,0.043,0.82,0.021,0.25,787.79,34.09,1.67,1.65,0.91,AVOID - Poor risk-adjusted score
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets,58,39.35,0.06,0.092,3.31,0.084,0.02,779.43,24.71,3.63,3.9,0.91,AVOID - Poor risk-adjusted score
NDSN,Nordson Corporation,Industrials,Specialty Industrial Machinery,58,63.18,-0.009,0.027,0.93,0.015,0.0,354.78,29.34,1.72,1.7,0.88,AVOID - Poor risk-adjusted score
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,58,27.73,-0.016,0.065,1.04,0.038,0.12,899.24,30.63,1.79,1.76,0.86,AVOID - Poor risk-adjusted score
RACE,Ferrari N.V.,Consumer Cyclical,Auto Manufacturers,58,77.8,-0.109,0.088,6.13,0.079,0.07,148.16,26.18,6.88,5.97,0.84,AVOID - Poor risk-adjusted score
RY,Royal Bank of Canada,Financial Services,Banks - Diversified,58,28.8,-0.037,0.093,2.02,0.07,0.07,886.24,27.16,2.66,2.54,0.84,AVOID - Poor risk-adjusted score
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,58,29.97,-0.013,0.054,0.9,0.03,0.05,874.71,29.65,1.61,1.58,0.83,AVOID - Poor risk-adjusted score
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,58,63.9,0.007,0.023,0.8,0.013,0.09,340.95,31.19,1.45,1.47,0.82,AVOID - Poor risk-adjusted score
ADSK,"Autodesk, Inc.",Technology,Software - Application,58,83.2,-0.004,0.015,0.51,0.006,0.04,82.55,30.54,1.25,1.24,0.82,AVOID - Poor risk-adjusted score
FNV,Franco-Nevada Corporation,Basic Materials,Gold,58,40.11,0.009,0.035,0.76,0.019,0.05,767.33,30.2,1.41,1.43,0.81,AVOID - Poor risk-adjusted score
OMC,Omnicom Group Inc.,Communication Services,Advertising Agencies,58,48.18,0.007,0.027,0.69,0.014,0.04,628.69,30.1,1.32,1.33,0.79,AVOID - Poor risk-adjusted score
FMC,FMC Corporation,Basic Materials,Agricultural Inputs,58,40.76,-0.009,0.035,0.84,0.021,0.04,757.09,29.69,1.44,1.42,0.77,AVOID - Poor risk-adjusted score
BWXT,"BWX Technologies, Inc.",Industrials,Aerospace & Defense,58,65.33,-0.007,0.021,0.78,0.012,0.11,317.81,31.55,1.39,1.38,0.77,AVOID - Poor risk-adjusted score
RRC,Range Resources Corporation,Energy,Oil & Gas E&P,58,63.95,0.013,0.026,1.29,0.02,0.07,341.4,30.18,1.69,1.72,0.75,AVOID - Poor risk-adjusted score
COHR,Coherent Corp.,Technology,Scientific & Technical Instruments,58,62.84,0.034,0.043,2.73,0.043,0.23,364.4,31.5,2.7,2.81,0.75,AVOID - Poor risk-adjusted score
SLB,Schlumberger Limited,Energy,Oil & Gas Equipment & Services,58,53.73,-0.005,0.021,0.58,0.011,0.12,526.4,32.01,1.15,1.14,0.72,AVOID - Poor risk-adjusted score
HGV,Hilton Grand Vacations Inc.,Consumer Cyclical,Resorts & Casinos,58,43.52,0.011,0.032,1.01,0.023,0.14,718.21,31.46,1.41,1.43,0.71,AVOID - Poor risk-adjusted score
SNV,Synovus Financial Corp.,Financial Services,Banks - Regional,58,30.46,-0.015,0.05,1.11,0.036,0.11,870.41,29.96,1.52,1.49,0.71,AVOID - Poor risk-adjusted score
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,58,65.54,-0.006,0.019,0.75,0.012,0.19,314.02,33.28,1.24,1.23,0.7,AVOID - Poor risk-adjusted score
LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,58,82.09,-0.003,0.012,0.41,0.005,0.25,96.17,34.76,0.96,0.96,0.68,AVOID - Poor risk-adjusted score
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,58,92.14,-0.004,0.012,0.56,0.006,0.18,17.22,33.25,1.06,1.06,0.68,AVOID - Poor risk-adjusted score
CAVA,"CAVA Group, Inc.",Consumer Cyclical,Restaurants,58,74.27,-0.095,0.071,5.97,0.08,0.14,189.59,26.91,5.31,4.69,0.67,AVOID - Poor risk-adjusted score
BYD,Boyd Gaming Corporation,Consumer Cyclical,Resorts & Casinos,58,55.57,0.008,0.022,0.85,0.015,0.0,495.64,29.14,1.23,1.24,0.67,AVOID - Poor risk-adjusted score
ALV,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,58,51.5,0.007,0.023,0.79,0.015,0.19,566.62,33.01,1.19,1.21,0.67,AVOID - Poor risk-adjusted score
QRVO,"Qorvo, Inc.",Technology,Semiconductors,58,68.09,0.004,0.015,0.57,0.008,0.04,274.5,30.32,1.04,1.04,0.66,AVOID - Poor risk-adjusted score
PAAS,Pan American Silver Corp.,Basic Materials,Gold,58,80.77,0.008,0.016,1.02,0.013,0.11,111.24,31.32,1.28,1.29,0.64,AVOID - Poor risk-adjusted score
CLF,Cleveland-Cliffs Inc.,Basic Materials,Steel,58,18.59,-0.584,0.746,11.31,0.609,0.09,914.38,24.13,13.87,7.64,0.62,SELL - Reliable downtrend
KBH,KB Home,Consumer Cyclical,Residential Construction,58,46.04,-0.008,0.025,0.89,0.019,0.14,673.52,31.61,1.14,1.13,0.6,AVOID - Poor risk-adjusted score
OGN,Organon & Co.,Healthcare,Drug Manufacturers - General,58,43.58,0.003,0.017,0.34,0.008,0.02,716.98,30.08,0.75,0.75,0.56,AVOID - Poor risk-adjusted score
MRVL,"Marvell Technology, Inc.",Technology,Semiconductors,58,70.86,0.005,0.014,0.76,0.011,0.02,230.98,29.69,0.98,0.99,0.56,AVOID - Poor risk-adjusted score
TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,58,48.66,0.01,0.023,1.09,0.022,0.02,619.5,28.81,1.13,1.15,0.55,AVOID - Poor risk-adjusted score
AIZ,"Assurant, Inc.",Financial Services,Insurance - Property & Casualty,58,58.24,-0.017,0.026,1.8,0.031,0.04,450.6,28.41,1.53,1.5,0.54,AVOID - Poor risk-adjusted score
OZK,Bank OZK,Financial Services,Banks - Regional,58,27.21,0.008,0.033,0.75,0.028,0.02,904.14,28.59,0.9,0.91,0.52,AVOID - Poor risk-adjusted score
ORCL,Oracle Corporation,Technology,Software - Infrastructure,58,67.34,0.009,0.016,1.2,0.018,0.05,286.4,29.75,1.09,1.1,0.5,AVOID - Poor risk-adjusted score
DEO,Diageo plc,Consumer Defensive,Beverages - Wineries & Distilleries,58,55.29,-0.005,0.014,0.63,0.011,0.19,501.16,33.15,0.8,0.79,0.49,AVOID - Poor risk-adjusted score
JEF,Jefferies Financial Group Inc.,Financial Services,Capital Markets,58,18.7,-0.038,0.087,2.18,0.116,0.16,943.79,24.14,1.63,1.55,0.49,AVOID - Poor risk-adjusted score
WLK,Westlake Corporation,Basic Materials,Specialty Chemicals,58,41.69,-0.009,0.023,0.98,0.023,0.04,744.71,29.04,0.94,0.93,0.47,AVOID - Poor risk-adjusted score
AVGO,Broadcom Inc.,Technology,Semiconductors,58,76.88,0.005,0.011,0.79,0.01,0.11,155.31,31.4,0.83,0.84,0.47,AVOID - Poor risk-adjusted score
TAP,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,58,43.27,0.005,0.018,0.65,0.015,0.09,721.62,30.78,0.78,0.78,0.47,AVOID - Poor risk-adjusted score
ARCB,ArcBest Corporation,Industrials,Trucking,58,37.67,0.009,0.024,0.96,0.026,0.0,803.98,28.15,0.89,0.9,0.46,AVOID - Poor risk-adjusted score
MDT,Medtronic plc,Healthcare,Medical Devices,58,65.55,0.011,0.017,1.44,0.022,0.04,314.41,29.01,1.12,1.13,0.46,AVOID - Poor risk-adjusted score
STM,STMicroelectronics N.V.,Technology,Semiconductors,58,63.91,0.007,0.014,0.94,0.015,0.02,341.1,29.3,0.89,0.89,0.46,AVOID - Poor risk-adjusted score
TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,58,41.34,-0.008,0.021,0.89,0.022,0.16,748.71,31.62,0.85,0.84,0.45,AVOID - Poor risk-adjusted score
PCG,PG&E Corporation,Utilities,Utilities - Regulated Electric,58,37.88,-0.005,0.018,0.65,0.017,0.0,801.88,28.82,0.68,0.67,0.41,AVOID - Poor risk-adjusted score
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,58,77.66,0.001,0.006,0.18,0.002,0.11,144.52,32.06,0.46,0.46,0.39,AVOID - Poor risk-adjusted score
