ticker,CompanyName,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
KMX,"CarMax, Inc.",Consumer Cyclical,Auto & Truck Dealerships,57,36.54,0.015,0.141,0.64,0.018,0.11,817.89,34.61,5.16,5.25,3.19,AVOID - Poor risk-adjusted score
WHR,Whirlpool Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",57,27.84,-0.126,0.523,2.87,0.103,0.02,894.74,35.76,14.57,12.35,3.19,AVOID - Poor risk-adjusted score
DUK,Duke Energy Corporation,Utilities,Utilities - Regulated Electric,57,46.72,0.014,0.109,0.67,0.014,0.05,659.12,32.91,5.11,5.2,3.11,AVOID - Poor risk-adjusted score
CMA,Comerica Incorporated,Financial Services,Banks - Regional,57,27.04,0.027,0.214,0.96,0.035,0.07,905.23,34.32,5.79,5.99,3.06,AVOID - Poor risk-adjusted score
MA,Mastercard Incorporated,Financial Services,Credit Services,57,77.68,0.013,0.069,0.8,0.01,0.02,144.91,31.4,5.38,5.47,3.03,AVOID - Poor risk-adjusted score
XRX,Xerox Holdings Corporation,Technology,Information Technology Services,57,23.0,0.016,0.204,0.58,0.025,0.07,931.28,35.0,4.69,4.79,3.02,AVOID - Poor risk-adjusted score
HSBC,HSBC Holdings plc,Financial Services,Banks - Diversified,57,30.53,-0.021,0.181,0.8,0.026,0.05,869.32,33.9,5.53,5.39,3.0,AVOID - Poor risk-adjusted score
WWD,"Woodward, Inc.",Industrials,Aerospace & Defense,57,71.58,0.017,0.08,0.98,0.014,0.04,220.89,31.75,5.76,5.88,2.97,AVOID - Poor risk-adjusted score
ADI,"Analog Devices, Inc.",Technology,Semiconductors,57,78.81,0.016,0.072,0.98,0.012,0.04,131.09,31.63,5.68,5.8,2.92,AVOID - Poor risk-adjusted score
BMRN,BioMarin Pharmaceutical Inc.,Healthcare,Biotechnology,57,83.97,0.011,0.061,0.77,0.009,0.07,73.86,32.33,5.09,5.16,2.92,AVOID - Poor risk-adjusted score
LCID,"Lucid Group, Inc.",Consumer Cyclical,Auto Manufacturers,57,29.25,-0.037,0.236,1.27,0.043,0.25,882.75,37.74,6.9,6.58,2.9,AVOID - Poor risk-adjusted score
MS,Morgan Stanley,Financial Services,Capital Markets,57,35.62,-0.026,0.163,1.06,0.03,0.21,827.18,36.19,5.79,5.6,2.72,AVOID - Poor risk-adjusted score
ROST,"Ross Stores, Inc.",Consumer Cyclical,Apparel Retail,57,68.99,0.013,0.07,0.8,0.012,0.04,258.4,31.65,4.81,4.89,2.72,AVOID - Poor risk-adjusted score
COF,Capital One Financial Corporation,Financial Services,Credit Services,57,29.51,-0.231,0.687,4.58,0.155,0.11,879.65,37.24,20.28,15.0,2.69,AVOID - Poor risk-adjusted score
KEY,KeyCorp,Financial Services,Banks - Regional,57,17.23,0.034,0.299,1.02,0.059,0.09,947.53,34.86,5.15,5.37,2.66,AVOID - Poor risk-adjusted score
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,57,68.45,0.017,0.075,1.01,0.015,0.11,267.79,32.92,5.13,5.23,2.61,AVOID - Poor risk-adjusted score
ENSG,"The Ensign Group, Inc.",Healthcare,Medical Care Facilities,57,56.37,0.024,0.098,1.24,0.022,0.04,485.3,31.46,5.53,5.7,2.54,AVOID - Poor risk-adjusted score
DAN,Dana Incorporated,Consumer Cyclical,Auto Parts,57,32.79,0.035,0.173,1.38,0.042,0.07,849.86,32.39,5.66,5.9,2.48,AVOID - Poor risk-adjusted score
MAS,Masco Corporation,Industrials,Building Products & Equipment,57,53.16,0.018,0.088,1.0,0.019,0.09,536.65,32.57,4.7,4.81,2.41,AVOID - Poor risk-adjusted score
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,57,92.11,-0.006,0.04,0.53,0.006,0.16,17.33,33.84,3.7,3.67,2.39,AVOID - Poor risk-adjusted score
BRO,"Brown & Brown, Inc.",Financial Services,Insurance Brokers,57,68.85,0.018,0.071,1.14,0.017,0.21,261.88,34.76,4.88,4.99,2.33,AVOID - Poor risk-adjusted score
MLI,"Mueller Industries, Inc.",Industrials,Metal Fabrication,57,85.09,0.012,0.05,0.86,0.01,0.11,60.19,32.62,4.23,4.3,2.31,AVOID - Poor risk-adjusted score
FTI,TechnipFMC plc,Energy,Oil & Gas Equipment & Services,57,72.47,0.028,0.08,1.61,0.022,0.07,210.23,31.6,5.77,5.97,2.29,AVOID - Poor risk-adjusted score
PB,"Prosperity Bancshares, Inc.",Financial Services,Banks - Regional,57,22.02,-0.243,0.781,4.52,0.205,0.14,928.26,35.76,17.2,12.54,2.27,AVOID - Poor risk-adjusted score
JNPR,"Juniper Networks, Inc.",Technology,Communication Equipment,57,69.68,0.01,0.055,0.71,0.01,0.14,248.21,33.48,3.81,3.86,2.26,AVOID - Poor risk-adjusted score
VSH,"Vishay Intertechnology, Inc.",Technology,Semiconductors,57,41.2,-0.021,0.115,1.03,0.025,0.14,752.68,33.79,4.73,4.6,2.26,AVOID - Poor risk-adjusted score
OTEX,Open Text Corporation,Technology,Software - Application,57,46.09,0.015,0.087,0.82,0.018,0.14,672.51,33.69,4.02,4.09,2.25,AVOID - Poor risk-adjusted score
ALAB,"Astera Labs, Inc.",Technology,Semiconductors,57,60.51,1.415,0.709,27.64,0.457,0.39,503.67,49.14,42.92,64.34,2.25,AVOID - Too volatile
ORLY,"O'Reilly Automotive, Inc.",Consumer Cyclical,Auto Parts,57,66.7,0.003,0.042,0.26,0.004,0.14,295.7,33.71,2.78,2.79,2.21,AVOID - Poor risk-adjusted score
EIX,Edison International,Utilities,Utilities - Regulated Electric,57,37.85,0.009,0.085,0.48,0.013,0.09,802.28,33.06,3.23,3.26,2.2,AVOID - Poor risk-adjusted score
CYBR,CyberArk Software Ltd.,Technology,Software - Infrastructure,57,54.76,1.391,0.725,26.87,0.491,0.04,517.61,42.47,39.72,59.54,2.14,AVOID - Too volatile
CAR,"Avis Budget Group, Inc.",Industrials,Rental & Leasing Services,57,36.41,-0.044,0.167,1.76,0.048,0.21,818.42,34.45,6.08,5.75,2.08,AVOID - Poor risk-adjusted score
FLNC,"Fluence Energy, Inc.",Utilities,Utilities - Renewable,57,11.07,0.221,0.77,4.14,0.374,0.32,954.05,49.53,8.53,10.67,2.08,AVOID - Poor risk-adjusted score
PLAY,"Dave & Buster's Entertainment, Inc.",Communication Services,Entertainment,57,40.13,-0.023,0.114,1.14,0.028,0.05,768.02,31.66,4.58,4.45,2.08,AVOID - Poor risk-adjusted score
SHOO,"Steven Madden, Ltd.",Consumer Cyclical,Footwear & Accessories,57,57.73,-0.504,0.687,10.01,0.173,0.21,459.56,37.57,39.66,22.78,2.07,REDUCE - Weakening position
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,57,92.17,-0.006,0.034,0.49,0.005,0.29,16.3,36.19,3.12,3.09,2.07,AVOID - Poor risk-adjusted score
MARA,"MARA Holdings, Inc.",Financial Services,Capital Markets,57,42.81,1.143,0.737,21.9,0.512,0.04,649.04,42.84,31.57,47.24,2.06,AVOID - Too volatile
KFY,Korn Ferry,Industrials,Staffing & Employment Services,57,68.19,0.022,0.07,1.39,0.02,0.04,273.81,30.76,4.74,4.87,2.04,AVOID - Poor risk-adjusted score
TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,57,70.16,-0.013,0.056,0.9,0.013,0.09,240.56,32.19,3.93,3.86,2.04,AVOID - Poor risk-adjusted score
HES,Hess Corporation,Energy,Oil & Gas E&P,57,63.7,-0.008,0.05,0.58,0.009,0.11,344.98,32.73,3.18,3.15,1.99,AVOID - Poor risk-adjusted score
TWLO,Twilio Inc.,Technology,Software - Infrastructure,57,84.1,0.005,0.034,0.48,0.006,0.12,71.23,32.94,2.84,2.86,1.93,AVOID - Poor risk-adjusted score
KMB,Kimberly-Clark Corporation,Consumer Defensive,Household & Personal Products,57,55.7,-0.01,0.059,0.7,0.012,0.14,494.02,33.38,3.28,3.24,1.91,AVOID - Poor risk-adjusted score
VRNT,Verint Systems Inc.,Technology,Software - Infrastructure,57,48.56,0.011,0.067,0.73,0.015,0.07,621.26,31.94,3.24,3.29,1.91,AVOID - Poor risk-adjusted score
DPZ,"Domino's Pizza, Inc.",Consumer Cyclical,Restaurants,57,47.78,-0.024,0.094,1.29,0.027,0.05,637.33,31.19,4.5,4.37,1.9,AVOID - Poor risk-adjusted score
RTX,RTX Corporation,Industrials,Aerospace & Defense,57,54.89,-0.009,0.057,0.63,0.012,0.04,507.81,31.26,3.11,3.08,1.88,AVOID - Poor risk-adjusted score
CTVA,"Corteva, Inc.",Basic Materials,Agricultural Inputs,57,74.77,0.013,0.049,0.97,0.013,0.02,181.75,30.52,3.64,3.7,1.88,AVOID - Poor risk-adjusted score
PFSI,"PennyMac Financial Services, Inc.",Financial Services,Mortgage Finance,57,22.74,-0.02,0.154,0.83,0.036,0.07,931.81,32.41,3.5,3.42,1.87,AVOID - Poor risk-adjusted score
MSTR,Strategy Inc,Technology,Software - Application,57,43.14,1.221,0.712,23.8,0.552,0.04,649.47,42.09,30.74,46.03,1.86,AVOID - Too volatile
LITE,Lumentum Holdings Inc.,Technology,Communication Equipment,57,34.3,0.749,0.606,15.82,0.461,0.16,784.77,41.41,20.8,30.72,1.83,AVOID - Too volatile
CALM,"Cal-Maine Foods, Inc.",Consumer Defensive,Farm Products,57,42.2,-0.009,0.069,0.57,0.014,0.02,737.91,31.07,2.91,2.88,1.83,AVOID - Poor risk-adjusted score
AFL,Aflac Incorporated,Financial Services,Insurance - Life,57,65.47,-0.018,0.062,1.17,0.018,0.14,316.49,32.92,4.04,3.95,1.82,AVOID - Poor risk-adjusted score
ENTG,"Entegris, Inc.",Technology,Semiconductor Equipment & Materials,57,53.17,-0.017,0.068,1.05,0.02,0.05,537.63,31.13,3.6,3.53,1.72,AVOID - Poor risk-adjusted score
ADSK,"Autodesk, Inc.",Technology,Software - Application,57,83.19,-0.005,0.031,0.5,0.006,0.02,82.74,30.69,2.6,2.59,1.72,AVOID - Poor risk-adjusted score
TEVA,Teva Pharmaceutical Industries Limited,Healthcare,Drug Manufacturers - Specialty & Generic,57,43.46,0.006,0.056,0.45,0.01,0.2,719.07,34.59,2.45,2.47,1.71,AVOID - Poor risk-adjusted score
BIDU,"Baidu, Inc.",Communication Services,Internet Content & Information,57,58.2,-0.009,0.05,0.67,0.012,0.0,452.0,30.33,2.88,2.85,1.7,AVOID - Poor risk-adjusted score
ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology,57,23.53,-0.026,0.152,1.09,0.046,0.12,928.37,32.44,3.58,3.47,1.66,AVOID - Poor risk-adjusted score
ATGE,Adtalem Global Education Inc.,Consumer Defensive,Education & Training Services,57,72.45,-0.016,0.05,1.2,0.016,0.04,210.4,30.57,3.64,3.57,1.63,AVOID - Poor risk-adjusted score
VTRS,Viatris Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,57,39.02,0.011,0.069,0.69,0.018,0.11,785.67,32.45,2.7,2.74,1.62,AVOID - Poor risk-adjusted score
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,57,71.32,0.054,0.086,3.05,0.043,0.11,226.93,30.44,6.11,6.52,1.61,AVOID - Poor risk-adjusted score
OMC,Omnicom Group Inc.,Communication Services,Advertising Agencies,57,48.21,0.01,0.055,0.67,0.014,0.02,628.39,30.62,2.66,2.69,1.61,AVOID - Poor risk-adjusted score
ETN,Eaton Corporation plc,Industrials,Specialty Industrial Machinery,57,70.16,-0.018,0.053,1.31,0.019,0.05,241.21,30.81,3.75,3.67,1.59,AVOID - Poor risk-adjusted score
RIVN,"Rivian Automotive, Inc.",Consumer Cyclical,Auto Manufacturers,57,22.76,0.029,0.151,1.24,0.055,0.0,931.65,29.06,3.44,3.57,1.59,AVOID - Poor risk-adjusted score
ASGN,ASGN Incorporated,Technology,Information Technology Services,57,40.59,-0.007,0.058,0.48,0.012,0.0,759.72,30.57,2.37,2.35,1.59,AVOID - Poor risk-adjusted score
CRSP,CRISPR Therapeutics AG,Healthcare,Biotechnology,57,28.29,0.027,0.123,1.28,0.045,0.04,892.39,29.86,3.47,3.59,1.57,AVOID - Poor risk-adjusted score
OMCL,"Omnicell, Inc.",Healthcare,Health Information Services,57,56.95,0.006,0.041,0.49,0.009,0.02,475.4,30.72,2.32,2.34,1.57,AVOID - Poor risk-adjusted score
HPQ,HP Inc.,Technology,Computer Hardware,57,31.68,-0.018,0.096,0.93,0.029,0.02,858.86,30.3,3.04,2.97,1.54,AVOID - Poor risk-adjusted score
CLX,The Clorox Company,Consumer Defensive,Household & Personal Products,57,53.47,0.01,0.05,0.76,0.014,0.02,531.05,30.42,2.65,2.68,1.53,AVOID - Poor risk-adjusted score
NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,57,66.87,-0.015,0.049,1.12,0.017,0.09,293.09,31.58,3.26,3.2,1.51,AVOID - Poor risk-adjusted score
AL,Air Lease Corporation,Industrials,Rental & Leasing Services,57,20.14,-0.019,0.137,0.83,0.041,0.11,940.63,32.11,2.76,2.7,1.47,AVOID - Poor risk-adjusted score
UFPI,"UFP Industries, Inc.",Basic Materials,Lumber & Wood Production,57,67.28,0.01,0.039,0.85,0.013,0.04,287.61,30.63,2.65,2.69,1.45,AVOID - Poor risk-adjusted score
TKR,The Timken Company,Industrials,Tools & Accessories,57,50.06,-0.015,0.058,1.01,0.02,0.0,590.46,29.72,2.91,2.86,1.42,AVOID - Poor risk-adjusted score
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,57,67.26,0.008,0.036,0.71,0.011,0.02,287.11,30.36,2.39,2.42,1.41,AVOID - Poor risk-adjusted score
STNG,Scorpio Tankers Inc.,Energy,Oil & Gas Midstream,57,61.53,0.006,0.035,0.56,0.009,0.09,386.81,31.93,2.16,2.18,1.4,AVOID - Poor risk-adjusted score
DOW,Dow Inc.,Basic Materials,Chemicals,57,29.05,-0.005,0.063,0.3,0.01,0.07,883.93,32.27,1.83,1.82,1.39,AVOID - Poor risk-adjusted score
KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,57,52.99,-0.015,0.054,1.07,0.02,0.04,539.23,30.31,2.85,2.8,1.35,AVOID - Poor risk-adjusted score
WOLF,"Wolfspeed, Inc.",Technology,Semiconductors,57,7.0,-0.106,0.687,2.1,0.3,0.16,957.14,23.83,4.81,4.19,1.35,AVOID - Poor risk-adjusted score
RF,Regions Financial Corporation,Financial Services,Banks - Regional,57,15.21,0.023,0.165,0.95,0.062,0.2,952.46,32.65,2.5,2.58,1.32,AVOID - Poor risk-adjusted score
ALK,"Alaska Air Group, Inc.",Industrials,Airlines,57,45.84,0.012,0.052,0.85,0.018,0.05,676.86,30.79,2.38,2.42,1.31,AVOID - Poor risk-adjusted score
JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,57,49.96,-0.015,0.054,1.03,0.021,0.09,592.72,31.33,2.68,2.63,1.3,AVOID - Poor risk-adjusted score
EWBC,"East West Bancorp, Inc.",Financial Services,Banks - Regional,57,30.92,-0.02,0.089,1.1,0.036,0.11,865.33,31.26,2.75,2.68,1.28,AVOID - Poor risk-adjusted score
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,57,16.23,-0.021,0.151,0.88,0.054,0.14,949.81,31.96,2.46,2.39,1.27,AVOID - Poor risk-adjusted score
MNDY,monday.com Ltd.,Technology,Software - Application,57,75.15,-0.854,0.613,17.95,0.239,0.11,218.18,26.65,46.07,23.67,1.25,REDUCE - Weakening position
WDC,Western Digital Corporation,Technology,Computer Hardware,57,24.75,0.022,0.104,1.13,0.046,0.16,921.7,31.76,2.58,2.65,1.24,AVOID - Poor risk-adjusted score
ORCL,Oracle Corporation,Technology,Software - Infrastructure,57,67.38,0.014,0.038,1.17,0.017,0.07,286.0,30.83,2.56,2.61,1.2,AVOID - Poor risk-adjusted score
KEX,Kirby Corporation,Industrials,Marine Shipping,57,22.82,-0.079,0.218,2.79,0.122,0.23,928.95,28.95,4.97,4.49,1.18,AVOID - Poor risk-adjusted score
STT,State Street Corporation,Financial Services,Asset Management,57,28.7,-0.014,0.076,0.85,0.03,0.11,888.77,31.47,2.19,2.15,1.16,AVOID - Poor risk-adjusted score
R,"Ryder System, Inc.",Industrials,Rental & Leasing Services,57,38.71,0.015,0.057,1.03,0.027,0.02,789.47,29.41,2.2,2.24,1.1,AVOID - Poor risk-adjusted score
PH,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery,57,69.85,-0.009,0.03,0.89,0.013,0.02,245.7,29.99,2.1,2.08,1.1,AVOID - Poor risk-adjusted score
MAR,"Marriott International, Inc.",Consumer Cyclical,Lodging,57,64.95,-0.009,0.031,0.81,0.013,0.02,323.58,30.03,1.99,1.97,1.09,AVOID - Poor risk-adjusted score
NDSN,Nordson Corporation,Industrials,Specialty Industrial Machinery,57,63.17,-0.01,0.034,0.94,0.015,0.02,355.0,29.87,2.12,2.09,1.08,AVOID - Poor risk-adjusted score
LUMN,"Lumen Technologies, Inc.",Communication Services,Telecom Services,57,38.81,-0.011,0.051,0.83,0.021,0.27,787.86,34.77,1.99,1.96,1.08,AVOID - Poor risk-adjusted score
SCHW,The Charles Schwab Corporation,Financial Services,Capital Markets,57,39.37,0.066,0.106,3.33,0.085,0.04,779.02,25.45,4.19,4.53,1.05,AVOID - Poor risk-adjusted score
FOXA,Fox Corporation,Communication Services,Entertainment,57,72.02,-0.007,0.025,0.76,0.01,0.04,215.51,30.43,1.84,1.82,1.04,AVOID - Poor risk-adjusted score
BCS,Barclays PLC,Financial Services,Banks - Diversified,57,31.76,-0.01,0.056,0.68,0.021,0.04,858.19,30.25,1.76,1.74,1.04,AVOID - Poor risk-adjusted score
SHW,The Sherwin-Williams Company,Basic Materials,Specialty Chemicals,57,59.43,-0.011,0.035,0.97,0.016,0.04,428.7,30.13,2.06,2.03,1.03,AVOID - Poor risk-adjusted score
MTG,MGIC Investment Corporation,Financial Services,Insurance - Specialty,57,75.52,0.012,0.029,1.18,0.016,0.18,172.25,32.89,2.22,2.25,1.03,AVOID - Poor risk-adjusted score
RY,Royal Bank of Canada,Financial Services,Banks - Diversified,57,28.77,-0.042,0.114,2.03,0.07,0.05,886.54,27.44,3.27,3.1,1.03,AVOID - Poor risk-adjusted score
CAKE,The Cheesecake Factory Incorporated,Consumer Cyclical,Restaurants,57,45.42,-0.014,0.048,1.08,0.024,0.04,685.53,29.77,2.18,2.14,1.03,AVOID - Poor risk-adjusted score
COHR,Coherent Corp.,Technology,Scientific & Technical Instruments,57,62.88,0.04,0.057,2.74,0.044,0.21,363.84,31.65,3.61,3.79,1.01,AVOID - Poor risk-adjusted score
IQ,"iQIYI, Inc.",Communication Services,Entertainment,57,40.51,0.008,0.04,0.64,0.016,0.14,762.04,32.48,1.63,1.65,1.0,AVOID - Poor risk-adjusted score
UTHR,United Therapeutics Corporation,Healthcare,Drug Manufacturers - Specialty & Generic,57,69.48,-1.283,0.733,24.65,0.355,0.21,333.91,26.28,50.93,25.55,1.0,SELL - Reliable downtrend
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,57,77.66,0.001,0.015,0.17,0.002,0.09,144.46,32.01,1.15,1.15,0.98,AVOID - Poor risk-adjusted score
U,Unity Software Inc.,Technology,Software - Application,57,60.09,-0.667,0.504,15.45,0.257,0.05,419.54,20.48,30.31,16.2,0.98,REDUCE - Weakening position
PACB,"Pacific Biosciences of California, Inc.",Healthcare,Medical Devices,57,18.48,0.015,0.093,0.8,0.043,0.11,944.32,30.61,1.72,1.75,0.97,AVOID - Poor risk-adjusted score
DHR,Danaher Corporation,Healthcare,Diagnostics & Research,57,66.09,-0.013,0.032,1.16,0.018,0.09,305.95,30.99,2.12,2.09,0.96,AVOID - Poor risk-adjusted score
ARCC,Ares Capital Corporation,Financial Services,Asset Management,57,20.36,-0.005,0.063,0.35,0.017,0.04,939.58,30.88,1.28,1.27,0.94,AVOID - Poor risk-adjusted score
MCHP,Microchip Technology Incorporated,Technology,Semiconductors,57,59.39,-0.014,0.034,1.21,0.02,0.0,429.54,29.0,2.05,2.01,0.91,AVOID - Poor risk-adjusted score
GME,GameStop Corp.,Consumer Cyclical,Specialty Retail,57,66.12,-0.016,0.034,1.46,0.022,0.04,305.96,29.53,2.24,2.19,0.89,AVOID - Poor risk-adjusted score
RRC,Range Resources Corporation,Energy,Oil & Gas E&P,57,63.96,0.014,0.03,1.3,0.02,0.09,341.44,30.66,1.94,1.97,0.86,AVOID - Poor risk-adjusted score
BYD,Boyd Gaming Corporation,Consumer Cyclical,Resorts & Casinos,57,55.58,0.009,0.028,0.85,0.015,0.02,495.54,29.65,1.54,1.55,0.84,AVOID - Poor risk-adjusted score
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,57,63.9,0.007,0.023,0.81,0.013,0.07,341.12,30.87,1.49,1.5,0.83,AVOID - Poor risk-adjusted score
RACE,Ferrari N.V.,Consumer Cyclical,Auto Manufacturers,57,77.83,-0.112,0.088,6.18,0.079,0.09,147.86,26.5,6.88,5.95,0.83,AVOID - Poor risk-adjusted score
CMS,CMS Energy Corporation,Utilities,Utilities - Regulated Electric,57,47.43,-0.008,0.03,0.72,0.015,0.07,643.07,30.81,1.42,1.4,0.82,AVOID - Poor risk-adjusted score
MDT,Medtronic plc,Healthcare,Medical Devices,57,65.58,0.015,0.029,1.44,0.022,0.05,314.11,29.76,1.92,1.96,0.8,AVOID - Poor risk-adjusted score
DUOL,"Duolingo, Inc.",Technology,Software - Application,57,92.85,-0.007,0.016,0.85,0.009,0.41,13.37,37.77,1.47,1.46,0.79,AVOID - Poor risk-adjusted score
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,57,27.74,-0.016,0.06,1.05,0.038,0.11,899.11,30.15,1.65,1.62,0.79,AVOID - Poor risk-adjusted score
SNV,Synovus Financial Corp.,Financial Services,Banks - Regional,57,30.45,-0.016,0.056,1.12,0.037,0.09,870.49,29.78,1.69,1.66,0.78,AVOID - Poor risk-adjusted score
ESTC,Elastic N.V.,Technology,Software - Application,57,38.25,-0.009,0.035,0.76,0.02,0.14,796.89,31.91,1.33,1.32,0.75,AVOID - Poor risk-adjusted score
VYX,NCR Voyix Corporation,Technology,Information Technology Services,57,35.88,-0.019,0.052,1.41,0.039,0.0,824.16,27.62,1.85,1.81,0.75,AVOID - Poor risk-adjusted score
TAP,Molson Coors Beverage Company,Consumer Defensive,Beverages - Brewers,57,43.29,0.007,0.028,0.65,0.015,0.07,721.58,30.76,1.22,1.23,0.74,AVOID - Poor risk-adjusted score
HAIN,"The Hain Celestial Group, Inc.",Consumer Defensive,Packaged Foods,57,26.4,0.004,0.037,0.37,0.014,0.02,910.81,30.06,0.98,0.99,0.72,AVOID - Poor risk-adjusted score
KBH,KB Home,Consumer Cyclical,Residential Construction,57,46.04,-0.009,0.03,0.9,0.02,0.12,673.74,31.44,1.38,1.36,0.72,AVOID - Poor risk-adjusted score
FMC,FMC Corporation,Basic Materials,Agricultural Inputs,57,40.77,-0.009,0.033,0.85,0.021,0.05,757.04,29.98,1.35,1.33,0.72,AVOID - Poor risk-adjusted score
CSX,CSX Corporation,Industrials,Railroads,57,57.68,-0.007,0.022,0.81,0.014,0.05,462.51,30.33,1.28,1.26,0.7,AVOID - Poor risk-adjusted score
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,57,65.54,-0.006,0.019,0.76,0.012,0.21,314.14,33.69,1.23,1.22,0.69,AVOID - Poor risk-adjusted score
TGT,Target Corporation,Consumer Defensive,Discount Stores,57,40.36,0.007,0.028,0.69,0.017,0.04,764.21,29.85,1.14,1.15,0.68,AVOID - Poor risk-adjusted score
OGN,Organon & Co.,Healthcare,Drug Manufacturers - General,57,43.58,0.003,0.021,0.35,0.008,0.04,717.11,30.55,0.92,0.92,0.68,AVOID - Poor risk-adjusted score
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,57,29.99,-0.011,0.043,0.9,0.03,0.07,874.6,29.71,1.29,1.27,0.67,AVOID - Poor risk-adjusted score
KLAC,KLA Corporation,Technology,Semiconductor Equipment & Materials,57,86.1,0.005,0.013,0.76,0.009,0.14,50.33,32.36,1.13,1.14,0.65,AVOID - Poor risk-adjusted score
CAVA,"CAVA Group, Inc.",Consumer Cyclical,Restaurants,57,74.31,-0.096,0.069,6.02,0.081,0.12,189.25,26.49,5.16,4.55,0.65,AVOID - Poor risk-adjusted score
CLF,Cleveland-Cliffs Inc.,Basic Materials,Steel,57,18.78,-0.595,0.747,11.32,0.603,0.07,913.74,23.85,14.03,7.7,0.62,SELL - Reliable downtrend
AIZ,"Assurant, Inc.",Financial Services,Insurance - Property & Casualty,57,58.23,-0.019,0.03,1.81,0.031,0.05,450.82,28.87,1.77,1.73,0.61,AVOID - Poor risk-adjusted score
ALV,"Autoliv, Inc.",Consumer Cyclical,Auto Parts,57,51.49,0.007,0.021,0.8,0.016,0.18,566.7,32.66,1.1,1.11,0.61,AVOID - Poor risk-adjusted score
BALL,Ball Corporation,Consumer Cyclical,Packaging & Containers,57,41.81,-0.012,0.031,1.11,0.026,0.04,742.74,28.99,1.29,1.27,0.6,AVOID - Poor risk-adjusted score
MRCY,"Mercury Systems, Inc.",Industrials,Aerospace & Defense,57,72.36,-0.009,0.017,1.08,0.015,0.09,211.21,30.82,1.26,1.25,0.6,AVOID - Poor risk-adjusted score
AVGO,Broadcom Inc.,Technology,Semiconductors,57,76.88,0.006,0.013,0.8,0.01,0.09,155.28,31.14,1.02,1.02,0.57,AVOID - Poor risk-adjusted score
SLB,Schlumberger Limited,Energy,Oil & Gas Equipment & Services,57,53.74,-0.005,0.017,0.59,0.011,0.11,526.25,31.55,0.89,0.88,0.56,AVOID - Poor risk-adjusted score
FNV,Franco-Nevada Corporation,Basic Materials,Gold,57,40.09,0.007,0.024,0.76,0.019,0.07,767.74,30.27,0.98,0.99,0.56,AVOID - Poor risk-adjusted score
DEO,Diageo plc,Consumer Defensive,Beverages - Wineries & Distilleries,57,55.29,-0.005,0.017,0.64,0.012,0.18,501.23,32.92,0.92,0.91,0.56,AVOID - Poor risk-adjusted score
STM,STMicroelectronics N.V.,Technology,Semiconductors,57,63.91,0.007,0.016,0.95,0.015,0.0,341.16,29.01,1.05,1.06,0.55,AVOID - Poor risk-adjusted score
ARCB,ArcBest Corporation,Industrials,Trucking,57,37.68,0.01,0.028,0.97,0.026,0.02,803.93,28.61,1.05,1.06,0.54,AVOID - Poor risk-adjusted score
HGV,Hilton Grand Vacations Inc.,Consumer Cyclical,Resorts & Casinos,57,43.5,0.01,0.025,1.01,0.023,0.12,718.61,30.92,1.08,1.09,0.54,AVOID - Poor risk-adjusted score
OZK,Bank OZK,Financial Services,Banks - Regional,57,27.21,0.008,0.033,0.75,0.028,0.0,904.14,28.22,0.9,0.91,0.52,AVOID - Poor risk-adjusted score
PPBI,"Pacific Premier Bancorp, Inc.",Financial Services,Banks - Regional,57,23.42,-0.012,0.043,0.92,0.039,0.0,928.44,27.36,1.01,0.99,0.52,AVOID - Poor risk-adjusted score
BWXT,"BWX Technologies, Inc.",Industrials,Aerospace & Defense,57,65.34,-0.006,0.014,0.78,0.012,0.12,317.84,31.74,0.93,0.92,0.52,AVOID - Poor risk-adjusted score
LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,57,82.09,-0.002,0.009,0.41,0.005,0.23,96.11,34.4,0.71,0.71,0.5,AVOID - Poor risk-adjusted score
